customer_id,province,district,cluster_id,cluster_name,age,gender,budget_min_npr,budget_max_npr,preferred_brand,brand_loyalty_score,gaming_interest,camera_interest,battery_interest,display_interest,performance_interest,software_interest,value_interest,chipset_tier
CUST-DCA5F9D2,Sudurpashchim Province,Kailali,1,Mainstream Mid-Range Shopper,43,Female,39483,47216,Xiaomi,0.75,51.6,50.9,63.5,43.3,54.2,71.2,77.7,Mid
CUST-DCB34604,Bagmati Province,Kavrepalanchok,1,Mainstream Mid-Range Shopper,41,Female,36080,45296,Xiaomi,0.33,48.5,39.0,66.0,44.2,54.2,41.7,74.0,Mid
CUST-DCCF57F6,Bagmati Province,Lalitpur,2,Premium Flagship Shopper,44,Male,107769,134411,Motorola,0.67,66.3,47.5,63.1,40.7,50.9,41.5,63.3,Flagship
CUST-DCDD9A85,Gandaki Province,Tanahun,2,Premium Flagship Shopper,37,Male,108520,175028,Samsung,1.0,48.3,47.0,68.3,57.5,44.0,49.9,69.3,Flagship
CUST-DCE38D20,Madhesh Province,Parsa,1,Mainstream Mid-Range Shopper,39,Male,35547,78987,Apple,0.33,50.7,61.8,34.0,62.6,67.1,82.9,61.6,Mid
CUST-DCF0070E,Lumbini Province,Banke,1,Mainstream Mid-Range Shopper,54,Female,35948,46338,Vivo,0.33,32.2,53.7,83.0,51.4,45.1,48.5,63.2,Mid
CUST-DCF1BC98,Lumbini Province,Parasi,1,Mainstream Mid-Range Shopper,54,Male,24341,81880,Realme,1.0,29.7,42.8,63.0,46.7,50.3,48.3,93.6,Mid
CUST-DCF7DC5A,Bagmati Province,Kavrepalanchok,0,Hardcore Gamer (Flagship),44,Female,95536,241396,Oppo,0.75,90.4,50.4,55.6,63.9,79.1,57.2,53.4,Flagship
CUST-DCFF6DFF,Koshi Province,Okhaldhunga,1,Mainstream Mid-Range Shopper,44,Other,41371,74936,Samsung,1.0,51.2,87.5,50.1,53.1,51.1,65.9,39.2,Mid
CUST-DD00FEEE,Bagmati Province,Chitwan,2,Premium Flagship Shopper,46,Female,106167,154346,Apple,1.0,52.8,69.4,50.9,48.0,76.8,77.3,51.8,Flagship
CUST-DD08C7C2,Madhesh Province,Dhanusha,1,Mainstream Mid-Range Shopper,44,Male,29811,67540,Realme,0.75,50.3,51.1,52.9,53.8,46.5,42.5,63.7,Mid
CUST-DD203703,Sudurpashchim Province,Doti,1,Mainstream Mid-Range Shopper,47,Male,29680,55268,Apple,0.0,51.4,51.7,53.1,67.3,65.3,65.4,39.9,Mid
CUST-DD238666,Sudurpashchim Province,Achham,1,Mainstream Mid-Range Shopper,68,Female,41395,48726,Realme,0.25,51.2,46.6,88.8,53.4,49.5,38.3,70.7,Mid
CUST-DD274638,Madhesh Province,Dhanusha,1,Mainstream Mid-Range Shopper,35,Male,35251,81012,Xiaomi,1.0,45.7,44.4,56.9,74.1,52.2,57.0,35.8,Mid
CUST-DD2C16C5,Bagmati Province,Chitwan,1,Mainstream Mid-Range Shopper,54,Female,37413,73018,Samsung,1.0,52.8,74.9,51.1,53.5,46.0,70.8,61.1,Mid
CUST-DD371B58,Lumbini Province,Gulmi,1,Mainstream Mid-Range Shopper,57,Male,33420,55768,Vivo,0.67,55.2,52.7,51.0,56.2,60.0,69.6,43.9,Mid
CUST-DD374A73,Gandaki Province,Myagdi,2,Premium Flagship Shopper,58,Male,113558,194929,Samsung,1.0,52.9,65.9,48.9,72.4,54.0,67.6,26.3,Flagship
CUST-DD37F818,Lumbini Province,Rolpa,1,Mainstream Mid-Range Shopper,43,Male,37545,63355,Apple,1.0,45.9,55.3,54.0,62.2,67.5,79.5,51.3,Mid
CUST-DD4AC48A,Bagmati Province,Makwanpur,3,Budget Buyer,60,Female,11299,21099,Vivo,0.75,59.5,57.1,54.2,42.5,47.9,48.9,75.9,Budget
CUST-DD4B9619,Madhesh Province,Siraha,1,Mainstream Mid-Range Shopper,38,Female,32088,73384,Xiaomi,0.67,51.5,64.3,62.0,66.5,82.0,65.7,49.0,Mid
CUST-DD4D4E5D,Karnali Province,Jajarkot,1,Mainstream Mid-Range Shopper,40,Male,32145,84744,Samsung,1.0,46.0,43.9,39.6,66.3,65.1,72.4,51.8,Mid
CUST-DD53D1AA,Lumbini Province,Banke,1,Mainstream Mid-Range Shopper,39,Male,33668,76090,Vivo,0.67,49.3,53.5,44.0,58.7,69.6,63.2,46.2,Mid
CUST-DD7E63C1,Madhesh Province,Dhanusha,1,Mainstream Mid-Range Shopper,48,Male,40551,53173,Vivo,0.0,41.7,57.2,43.2,55.2,51.1,55.7,63.6,Mid
CUST-DD7EC067,Bagmati Province,Chitwan,2,Premium Flagship Shopper,42,Female,112150,163794,Apple,0.33,51.4,64.3,64.2,50.9,46.8,61.2,74.7,Flagship
CUST-DD932459,Gandaki Province,Kaski,2,Premium Flagship Shopper,51,Male,107738,139540,Samsung,0.67,50.1,52.7,75.2,63.7,44.0,57.8,62.9,Flagship
CUST-DD9531C0,Gandaki Province,Nawalpur,1,Mainstream Mid-Range Shopper,35,Female,37006,46189,Oppo,1.0,48.1,94.9,46.3,61.1,63.2,71.5,55.7,Mid
CUST-DD9841A4,Bagmati Province,Chitwan,2,Premium Flagship Shopper,38,Female,114183,186116,Realme,0.25,46.3,55.7,57.6,62.7,65.0,53.3,56.0,Flagship
CUST-DD9B4E90,Bagmati Province,Kathmandu,2,Premium Flagship Shopper,36,Male,86014,181779,Apple,1.0,48.1,58.7,74.0,51.1,56.1,55.2,58.0,Flagship
CUST-DD9E84F8,Bagmati Province,Dhading,1,Mainstream Mid-Range Shopper,31,Male,20144,80184,Vivo,0.33,38.2,57.2,75.2,37.8,53.8,46.8,49.6,Mid
CUST-DDC8B1F5,Sudurpashchim Province,Darchula,1,Mainstream Mid-Range Shopper,53,Female,29885,77119,Oppo,0.33,50.9,63.4,36.8,39.2,57.3,60.2,70.3,Mid
CUST-DDCD3069,Sudurpashchim Province,Dadeldhura,1,Mainstream Mid-Range Shopper,41,Male,40555,84320,Vivo,0.75,49.5,53.0,46.2,65.5,72.5,54.2,55.7,Mid
CUST-DDD34A57,Lumbini Province,Pyuthan,1,Mainstream Mid-Range Shopper,55,Female,34462,64741,Oppo,0.33,50.9,59.2,64.7,45.1,38.3,54.5,70.1,Mid
CUST-DDE93275,Bagmati Province,Dolakha,1,Mainstream Mid-Range Shopper,44,Female,29850,66217,Apple,0.67,43.4,60.0,58.7,51.5,61.5,62.9,72.8,Mid
CUST-DDFDEF35,Lumbini Province,Banke,1,Mainstream Mid-Range Shopper,45,Female,22469,82213,Xiaomi,0.75,52.3,51.2,42.6,65.9,69.4,58.3,58.8,Mid
CUST-DDFFE4DA,Sudurpashchim Province,Baitadi,2,Premium Flagship Shopper,41,Male,119369,149166,Apple,0.33,53.8,60.8,54.5,38.8,45.4,61.4,73.6,Flagship
CUST-DE042A8D,Madhesh Province,Parsa,2,Premium Flagship Shopper,48,Male,92881,124820,Vivo,0.25,44.3,50.4,72.1,53.0,58.1,54.6,71.9,Flagship
CUST-DE10AE7B,Sudurpashchim Province,Kanchanpur,1,Mainstream Mid-Range Shopper,65,Female,41201,83815,Apple,0.25,41.3,58.5,58.5,62.4,74.4,72.0,44.9,Mid
CUST-DE1D4E4E,Madhesh Province,Parsa,0,Hardcore Gamer (Flagship),39,Female,106497,230763,Apple,0.75,85.0,51.9,37.4,70.1,76.5,64.8,53.1,Flagship
CUST-DE399E24,Lumbini Province,Kapilvastu,1,Mainstream Mid-Range Shopper,46,Male,41233,64158,Xiaomi,0.5,47.4,47.8,63.4,48.1,46.5,52.2,68.3,Mid
CUST-DE503360,Sudurpashchim Province,Darchula,2,Premium Flagship Shopper,48,Male,83087,139109,Huawei,0.67,48.3,82.2,64.1,51.3,56.8,56.2,50.9,Flagship
CUST-DE5B62CD,Sudurpashchim Province,Bajura,2,Premium Flagship Shopper,36,Female,103597,200119,Huawei,1.0,51.4,55.6,60.6,53.5,50.1,50.3,72.6,Flagship
CUST-DE6000A3,Madhesh Province,Dhanusha,2,Premium Flagship Shopper,38,Female,100593,239759,Samsung,0.2,47.6,42.3,77.7,55.3,51.6,55.2,61.6,Flagship
CUST-DE7B1FED,Madhesh Province,Parsa,1,Mainstream Mid-Range Shopper,42,Male,24232,45089,Apple,0.67,40.7,66.4,42.8,61.1,80.8,73.1,49.8,Mid
CUST-DE851FB4,Gandaki Province,Manang,1,Mainstream Mid-Range Shopper,45,Female,36073,46786,Samsung,0.8,54.4,52.3,49.2,59.9,71.7,67.1,57.6,Mid
CUST-DE96590B,Lumbini Province,Palpa,2,Premium Flagship Shopper,47,Male,70551,240093,Huawei,1.0,51.4,62.0,82.1,53.3,45.6,45.1,56.6,Flagship
CUST-DE994D58,Koshi Province,Jhapa,3,Budget Buyer,56,Other,16454,21454,Tecno,0.5,56.5,50.5,57.7,65.6,56.7,48.5,62.3,Budget
CUST-DEA78D14,Lumbini Province,Banke,2,Premium Flagship Shopper,41,Female,87952,127084,Realme,0.25,50.5,62.1,76.7,50.0,41.4,46.3,81.1,Flagship
CUST-DEAE51AF,Karnali Province,Dailekh,2,Premium Flagship Shopper,47,Male,83424,154419,Vivo,0.67,36.5,47.1,53.3,53.0,47.5,51.9,66.6,Flagship
CUST-DECF4FD4,Madhesh Province,Dhanusha,2,Premium Flagship Shopper,35,Male,97552,231392,Oppo,0.33,57.5,50.5,54.4,36.5,44.2,54.4,52.4,Flagship
CUST-DED59484,Madhesh Province,Dhanusha,0,Hardcore Gamer (Flagship),47,Male,23519,57797,Realme,0.33,81.8,48.6,45.9,68.0,80.3,45.3,62.3,Flagship
CUST-DEE463E7,Lumbini Province,Palpa,1,Mainstream Mid-Range Shopper,50,Male,28630,89084,Samsung,0.8,50.4,48.4,43.8,68.2,51.5,68.8,43.2,Mid
CUST-DEEFD12E,Bagmati Province,Rasuwa,2,Premium Flagship Shopper,39,Female,89706,153439,Apple,1.0,51.0,53.5,77.0,49.1,42.1,58.4,58.2,Flagship
CUST-DEF22342,Koshi Province,Morang,1,Mainstream Mid-Range Shopper,43,Female,44017,58496,Xiaomi,1.0,56.0,47.6,51.1,59.9,73.2,64.7,58.1,Mid
CUST-DEF2C992,Bagmati Province,Rasuwa,2,Premium Flagship Shopper,50,Female,105977,143248,Samsung,0.75,62.4,36.0,49.4,67.5,49.6,64.9,34.8,Flagship
CUST-DEF8840B,Madhesh Province,Bara,1,Mainstream Mid-Range Shopper,48,Female,25975,83687,Oppo,0.5,42.5,53.3,52.2,64.0,82.6,74.3,55.9,Mid
CUST-DF08B42B,Koshi Province,Khotang,2,Premium Flagship Shopper,45,Female,91048,134659,Infinix,0.4,45.3,45.7,46.2,63.5,61.2,53.7,65.0,Flagship
CUST-DF1214E8,Koshi Province,Tehrathum,1,Mainstream Mid-Range Shopper,36,Female,35884,81620,Tecno,0.33,55.7,63.9,63.7,44.3,50.1,49.3,90.1,Mid
CUST-DF15B136,Koshi Province,Ilam,0,Hardcore Gamer (Flagship),33,Male,29066,63516,Nokia,0.8,94.6,49.5,65.7,58.9,83.9,44.0,66.6,Flagship
CUST-DF26484F,Madhesh Province,Rautahat,1,Mainstream Mid-Range Shopper,50,Other,34420,62346,Xiaomi,0.67,52.6,87.4,49.5,46.8,51.0,61.5,54.5,Mid
CUST-DF293009,Lumbini Province,Arghakhanchi,2,Premium Flagship Shopper,51,Female,89375,153727,Vivo,0.0,52.1,47.0,77.5,59.8,51.0,35.1,75.6,Flagship
CUST-DF376B94,Bagmati Province,Kavrepalanchok,0,Hardcore Gamer (Flagship),58,Female,36361,61089,Apple,1.0,84.7,59.8,44.4,80.5,78.6,62.2,48.1,Flagship
CUST-DF626B2B,Koshi Province,Udayapur,2,Premium Flagship Shopper,37,Male,110938,214949,Xiaomi,0.5,50.0,64.6,49.8,62.3,81.1,65.9,54.2,Flagship
CUST-DF6DAFB9,Gandaki Province,Kaski,1,Mainstream Mid-Range Shopper,69,Female,39017,47533,Realme,1.0,55.0,55.1,58.3,63.3,60.5,54.4,46.4,Mid
CUST-DF7431F9,Lumbini Province,Banke,3,Budget Buyer,38,Male,8049,30872,Xiaomi,0.0,46.9,53.1,79.6,54.4,49.1,57.3,72.2,Budget
CUST-DF95DF45,Gandaki Province,Tanahun,2,Premium Flagship Shopper,41,Other,90691,174961,Apple,0.33,44.9,48.8,47.0,50.9,53.4,70.7,61.4,Flagship
CUST-DFAADF55,Lumbini Province,Kapilvastu,1,Mainstream Mid-Range Shopper,55,Male,21254,51065,Oppo,1.0,48.5,60.5,55.0,61.0,77.0,72.4,51.3,Mid
CUST-DFBF47D1,Gandaki Province,Kaski,1,Mainstream Mid-Range Shopper,34,Other,41877,61992,Motorola,0.33,43.7,52.5,55.4,42.9,46.9,53.2,61.3,Mid
CUST-DFC0EBFB,Lumbini Province,Rupandehi,2,Premium Flagship Shopper,37,Male,96375,205061,Xiaomi,0.5,48.7,48.6,71.0,48.8,54.6,46.6,72.2,Flagship
CUST-DFC10C3D,Madhesh Province,Mahottari,1,Mainstream Mid-Range Shopper,41,Female,24794,71465,Samsung,0.5,42.1,86.9,43.5,58.8,46.2,69.6,37.8,Mid
CUST-DFC471B5,Madhesh Province,Sarlahi,2,Premium Flagship Shopper,58,Female,102458,234321,Apple,0.75,49.7,65.8,76.8,54.2,50.9,52.0,54.5,Flagship
CUST-DFCAEAB4,Madhesh Province,Dhanusha,1,Mainstream Mid-Range Shopper,42,Male,33433,50490,Oppo,0.25,44.1,54.2,48.4,54.6,40.5,48.2,78.2,Mid
CUST-DFE2C746,Madhesh Province,Dhanusha,1,Mainstream Mid-Range Shopper,58,Female,27166,70341,Honor,0.75,35.3,47.8,54.3,54.1,56.1,63.6,51.4,Mid
CUST-DFFC3EBC,Gandaki Province,Tanahun,1,Mainstream Mid-Range Shopper,47,Female,29940,74376,Realme,0.5,44.0,55.6,83.4,53.9,52.0,37.8,66.1,Mid
CUST-DFFF7F2C,Bagmati Province,Makwanpur,1,Mainstream Mid-Range Shopper,62,Female,43405,59668,Apple,0.5,51.0,53.3,74.6,57.5,45.2,66.0,66.9,Mid
CUST-E04C8FA6,Madhesh Province,Dhanusha,0,Hardcore Gamer (Flagship),42,Male,72404,138188,Oppo,0.5,85.4,51.7,42.9,63.4,80.0,65.0,58.6,Flagship
CUST-E0561F49,Gandaki Province,Mustang,0,Hardcore Gamer (Flagship),47,Male,103105,194032,Oppo,0.67,91.8,48.9,44.6,60.4,82.1,54.5,51.4,Flagship
CUST-E05BFD0E,Karnali Province,Humla,1,Mainstream Mid-Range Shopper,62,Male,29502,56420,Vivo,0.67,46.1,54.5,44.6,41.1,55.7,52.1,65.1,Mid
CUST-E0646678,Koshi Province,Sankhuwasabha,1,Mainstream Mid-Range Shopper,53,Male,36310,86972,Xiaomi,1.0,54.1,44.9,76.3,33.0,62.0,54.8,67.1,Mid
CUST-E06F409D,Bagmati Province,Kathmandu,1,Mainstream Mid-Range Shopper,32,Female,34403,80704,Huawei,0.75,52.3,59.1,76.1,55.9,53.2,43.9,55.9,Mid
CUST-E08BA191,Lumbini Province,Banke,1,Mainstream Mid-Range Shopper,52,Male,25552,67153,Vivo,0.67,48.3,47.0,58.2,54.7,44.5,54.5,61.2,Mid
CUST-E0A9BD44,Bagmati Province,Kathmandu,3,Budget Buyer,48,Male,12335,27148,Xiaomi,0.8,63.5,43.9,63.2,56.6,53.3,55.6,74.9,Budget
CUST-E0BDE63F,Koshi Province,Dhankuta,1,Mainstream Mid-Range Shopper,43,Female,27962,80773,Oppo,0.6,57.1,61.5,43.3,50.2,50.4,63.8,68.9,Mid
CUST-E0C9A6CE,Koshi Province,Udayapur,1,Mainstream Mid-Range Shopper,46,Male,41673,75165,Samsung,0.67,50.1,58.4,86.8,51.5,55.5,43.4,55.6,Mid
CUST-E0E60627,Lumbini Province,Parasi,1,Mainstream Mid-Range Shopper,75,Male,37480,69082,Apple,0.75,61.9,50.7,75.1,42.9,45.5,58.8,49.3,Mid
CUST-E0E813A9,Bagmati Province,Kavrepalanchok,1,Mainstream Mid-Range Shopper,30,Male,35700,73353,Realme,0.6,66.8,57.5,75.9,45.8,47.8,50.5,73.3,Mid
CUST-E0F2A1C4,Koshi Province,Taplejung,1,Mainstream Mid-Range Shopper,53,Male,25246,76267,Realme,1.0,54.5,52.4,53.6,53.5,45.4,53.3,66.7,Mid
CUST-E1016BA8,Sudurpashchim Province,Darchula,1,Mainstream Mid-Range Shopper,35,Male,43968,53154,Samsung,0.8,63.3,48.3,49.4,63.5,73.5,73.9,47.4,Mid
CUST-E110CAAC,Gandaki Province,Kaski,2,Premium Flagship Shopper,55,Male,98386,233950,Xiaomi,0.33,44.0,49.2,59.8,63.6,76.9,69.6,52.3,Flagship
CUST-E144C3FB,Karnali Province,Jumla,1,Mainstream Mid-Range Shopper,49,Male,34872,82840,Huawei,0.75,53.5,50.9,57.2,60.2,54.5,48.0,47.6,Mid
CUST-E1772284,Karnali Province,Western Rukum,1,Mainstream Mid-Range Shopper,40,Male,39474,72331,Tecno,1.0,44.3,48.3,43.1,60.4,62.9,62.1,52.2,Mid
CUST-E17E3F0E,Karnali Province,Mugu,1,Mainstream Mid-Range Shopper,57,Female,11021,19277,Huawei,1.0,48.3,57.9,84.1,42.0,56.0,49.6,63.6,Budget
CUST-E186EE44,Madhesh Province,Parsa,1,Mainstream Mid-Range Shopper,48,Male,34177,76889,Samsung,0.67,44.9,47.2,58.4,78.6,65.2,59.0,38.2,Mid
CUST-E187E369,Bagmati Province,Chitwan,1,Mainstream Mid-Range Shopper,48,Male,35758,75426,Apple,0.4,43.3,51.8,50.8,47.4,49.6,71.8,54.6,Mid
CUST-E1ADEEF4,Bagmati Province,Dhading,2,Premium Flagship Shopper,38,Male,94842,207503,Samsung,1.0,44.4,56.1,43.4,65.1,54.9,50.6,50.7,Flagship
CUST-E1BBE1DB,Bagmati Province,Chitwan,1,Mainstream Mid-Range Shopper,43,Female,31054,88640,Xiaomi,0.8,53.9,44.5,55.3,64.7,50.5,56.1,50.2,Mid
CUST-E1BC3C62,Koshi Province,Bhojpur,1,Mainstream Mid-Range Shopper,53,Male,36808,81744,Apple,1.0,56.7,54.3,70.6,45.9,45.5,57.4,60.7,Mid
CUST-E1BE01EB,Koshi Province,Dhankuta,1,Mainstream Mid-Range Shopper,63,Female,44543,51553,Samsung,1.0,39.2,48.6,55.8,51.8,43.2,51.3,66.4,Mid
CUST-E1C96709,Koshi Province,Morang,2,Premium Flagship Shopper,45,Female,117838,213604,Samsung,0.67,69.9,56.1,51.8,73.8,77.0,55.5,62.3,Flagship
CUST-E1DB8BEE,Koshi Province,Jhapa,1,Mainstream Mid-Range Shopper,51,Female,21339,78774,Motorola,0.6,44.6,53.8,78.5,59.0,48.3,55.7,67.1,Mid
CUST-E1FFD275,Madhesh Province,Sarlahi,1,Mainstream Mid-Range Shopper,54,Female,25563,78127,Oneplus,0.33,42.5,56.3,49.9,42.1,60.1,56.2,65.8,Mid
CUST-E2078CDC,Madhesh Province,Dhanusha,0,Hardcore Gamer (Flagship),45,Male,35179,52872,Honor,0.67,82.0,48.9,51.0,67.7,80.8,34.4,49.4,Flagship
CUST-E20D735E,Sudurpashchim Province,Darchula,1,Mainstream Mid-Range Shopper,61,Male,23222,69296,Xiaomi,0.0,51.9,43.6,57.1,53.9,84.1,69.6,56.7,Mid
CUST-E21000A4,Madhesh Province,Rautahat,2,Premium Flagship Shopper,62,Male,74988,151177,Oneplus,1.0,36.6,86.1,44.4,54.3,52.2,58.8,42.2,Flagship
CUST-E210B84A,Lumbini Province,Dang,3,Budget Buyer,27,Female,10159,18655,Oppo,1.0,43.7,68.6,64.0,61.9,71.3,73.8,50.9,Budget
CUST-E2181BA4,Sudurpashchim Province,Kailali,1,Mainstream Mid-Range Shopper,46,Female,42676,75568,Xiaomi,1.0,51.5,46.6,49.2,48.4,48.0,59.0,52.0,Mid
CUST-E234F13A,Madhesh Province,Mahottari,1,Mainstream Mid-Range Shopper,49,Male,37764,84688,Honor,0.0,50.2,48.8,83.7,47.4,45.0,55.9,70.7,Mid
CUST-E2363EC1,Bagmati Province,Kavrepalanchok,1,Mainstream Mid-Range Shopper,62,Male,39821,78557,Honor,1.0,49.1,47.5,68.9,58.5,63.0,42.6,67.5,Mid
CUST-E23DED18,Koshi Province,Morang,2,Premium Flagship Shopper,35,Male,101883,184805,Samsung,0.0,45.9,47.5,60.5,52.9,48.4,54.5,53.7,Flagship
CUST-E250343E,Bagmati Province,Kavrepalanchok,2,Premium Flagship Shopper,60,Female,95477,130060,Samsung,1.0,49.7,51.3,71.7,52.6,50.5,51.9,59.0,Flagship
CUST-E25E16E4,Lumbini Province,Arghakhanchi,1,Mainstream Mid-Range Shopper,45,Female,44675,58045,Xiaomi,0.6,46.8,50.7,62.1,57.0,58.3,58.1,53.9,Mid
CUST-E2704618,Sudurpashchim Province,Dadeldhura,1,Mainstream Mid-Range Shopper,51,Female,10493,21949,Realme,0.67,55.6,42.2,81.2,44.0,38.4,53.8,73.1,Budget
CUST-E28B41D4,Madhesh Province,Dhanusha,2,Premium Flagship Shopper,41,Female,101380,211147,Honor,0.8,48.7,56.6,51.7,68.7,72.0,60.7,48.8,Flagship
CUST-E28DC399,Madhesh Province,Rautahat,0,Hardcore Gamer (Flagship),49,Male,106327,154219,Samsung,1.0,83.8,50.8,50.0,64.8,79.3,50.6,47.2,Flagship
CUST-E29FAE43,Madhesh Province,Dhanusha,2,Premium Flagship Shopper,46,Female,111724,206585,Samsung,1.0,44.4,42.2,40.2,73.2,62.1,77.3,44.8,Flagship
CUST-E2A7C852,Madhesh Province,Bara,1,Mainstream Mid-Range Shopper,43,Male,42113,48366,Xiaomi,0.4,50.3,50.6,74.9,44.5,51.3,39.2,62.9,Mid
CUST-E2C7AC0F,Bagmati Province,Chitwan,1,Mainstream Mid-Range Shopper,48,Male,35301,73194,Huawei,0.6,55.8,42.1,79.5,50.9,51.7,40.6,53.3,Mid
CUST-E2E1C311,Madhesh Province,Dhanusha,1,Mainstream Mid-Range Shopper,51,Female,25441,82457,Xiaomi,0.75,54.7,50.3,74.3,58.1,45.5,54.8,80.5,Mid
CUST-E2E8C5E4,Lumbini Province,Palpa,2,Premium Flagship Shopper,50,Female,79914,200825,Tecno,1.0,43.8,53.7,58.3,49.4,51.4,54.8,58.2,Flagship
CUST-E3072013,Madhesh Province,Dhanusha,1,Mainstream Mid-Range Shopper,50,Male,37770,82354,Xiaomi,0.75,47.4,56.7,58.2,46.0,43.7,45.7,73.5,Mid
CUST-E30EFFE4,Koshi Province,Sunsari,3,Budget Buyer,66,Female,16874,21874,Samsung,0.67,50.4,49.8,75.2,61.5,44.8,49.7,82.9,Budget
CUST-E3367040,Madhesh Province,Parsa,1,Mainstream Mid-Range Shopper,43,Male,43530,85360,Realme,0.0,57.7,51.9,64.3,50.2,49.3,53.1,79.2,Mid
CUST-E336BE72,Madhesh Province,Rautahat,1,Mainstream Mid-Range Shopper,37,Female,26664,75209,Honor,1.0,42.7,62.4,54.8,51.2,67.0,64.0,63.8,Mid
CUST-E33C67C5,Karnali Province,Jajarkot,1,Mainstream Mid-Range Shopper,31,Female,24614,58344,Honor,0.33,56.5,79.2,56.1,52.6,46.2,63.5,56.3,Mid
CUST-E34B131F,Sudurpashchim Province,Bajura,1,Mainstream Mid-Range Shopper,52,Female,26296,54384,Apple,0.5,44.0,65.3,59.7,43.0,44.9,59.0,71.1,Mid
CUST-E34B9A47,Sudurpashchim Province,Kailali,1,Mainstream Mid-Range Shopper,65,Female,28796,83537,Oppo,0.67,42.4,51.4,59.5,63.3,58.3,56.4,50.2,Mid
CUST-E35ED375,Bagmati Province,Kathmandu,3,Budget Buyer,32,Male,8195,27569,Xiaomi,0.75,54.2,50.0,53.7,51.2,59.2,54.3,70.0,Budget
CUST-E36042FC,Koshi Province,Bhojpur,1,Mainstream Mid-Range Shopper,53,Female,37442,56000,Huawei,0.67,56.6,54.7,61.0,62.6,68.4,48.2,49.9,Mid
CUST-E382ECFB,Bagmati Province,Kavrepalanchok,2,Premium Flagship Shopper,43,Female,119074,148491,Samsung,0.67,52.4,58.8,53.1,76.8,58.7,60.0,43.9,Flagship
CUST-E38A8FBC,Lumbini Province,Dang,2,Premium Flagship Shopper,35,Female,112235,187941,Xiaomi,0.33,44.6,78.5,50.8,54.2,44.9,55.7,54.2,Flagship
CUST-E39212F3,Bagmati Province,Dhading,1,Mainstream Mid-Range Shopper,28,Female,23573,73312,Samsung,0.33,45.4,43.1,48.4,68.6,63.8,66.9,51.4,Mid
CUST-E39FB632,Madhesh Province,Mahottari,0,Hardcore Gamer (Flagship),29,Female,37766,52952,Motorola,1.0,78.2,56.5,56.9,76.3,67.9,59.2,48.2,Mid
CUST-E3AD0CF6,Lumbini Province,Rolpa,2,Premium Flagship Shopper,73,Male,84250,206004,Realme,0.33,56.6,60.2,66.7,41.8,42.5,49.4,75.4,Flagship
CUST-E3C01CD3,Madhesh Province,Mahottari,1,Mainstream Mid-Range Shopper,43,Male,41495,67005,Nokia,0.5,52.9,40.9,54.8,50.7,51.6,63.9,64.1,Mid
CUST-E3C257AB,Sudurpashchim Province,Kailali,2,Premium Flagship Shopper,45,Male,118308,226321,Samsung,0.33,46.8,43.8,54.8,56.6,52.0,64.7,62.9,Flagship
CUST-E3C44467,Sudurpashchim Province,Darchula,1,Mainstream Mid-Range Shopper,73,Female,27830,59293,Xiaomi,0.25,50.3,34.7,56.5,61.6,64.7,63.0,61.6,Mid
CUST-E3E35B34,Bagmati Province,Kavrepalanchok,1,Mainstream Mid-Range Shopper,50,Male,25615,48489,Xiaomi,0.8,55.6,50.4,63.5,53.8,60.2,43.3,67.6,Mid
CUST-E3E38058,Sudurpashchim Province,Kailali,1,Mainstream Mid-Range Shopper,47,Female,25792,86963,Oppo,0.25,45.0,62.2,60.1,43.3,52.5,46.4,66.9,Mid
CUST-E3E701A1,Lumbini Province,Banke,2,Premium Flagship Shopper,44,Male,93027,164575,Oppo,0.0,57.6,64.7,50.7,53.2,63.4,66.8,40.0,Flagship
CUST-E3F09184,Bagmati Province,Bhaktapur,3,Budget Buyer,54,Female,12151,23560,Realme,0.67,43.8,43.1,59.2,56.7,58.9,51.7,54.3,Budget
CUST-E3F70815,Bagmati Province,Lalitpur,1,Mainstream Mid-Range Shopper,28,Male,31490,60723,Apple,0.5,62.5,59.6,50.7,68.1,51.6,71.9,48.7,Mid
CUST-E4096EA2,Bagmati Province,Chitwan,1,Mainstream Mid-Range Shopper,46,Female,25393,79653,Xiaomi,0.67,43.7,46.7,54.0,74.4,52.1,52.7,43.3,Mid
CUST-E40F17A7,Madhesh Province,Dhanusha,1,Mainstream Mid-Range Shopper,51,Female,23943,79912,Huawei,0.0,45.3,100.0,42.5,57.4,48.6,69.5,41.1,Mid
CUST-E4128D06,Karnali Province,Dailekh,1,Mainstream Mid-Range Shopper,35,Female,39796,63501,Oppo,0.8,48.3,48.5,53.0,56.9,70.7,54.8,47.8,Mid
CUST-E41BCAE4,Madhesh Province,Siraha,2,Premium Flagship Shopper,36,Female,81710,170532,Xiaomi,0.5,51.6,51.0,78.9,54.2,58.6,54.6,62.9,Flagship
CUST-E42D5AFF,Madhesh Province,Mahottari,0,Hardcore Gamer (Flagship),48,Male,40342,52119,Tecno,1.0,90.4,64.3,59.4,61.2,73.0,39.8,48.1,Flagship
CUST-E4432231,Gandaki Province,Kaski,1,Mainstream Mid-Range Shopper,53,Male,20612,64517,Xiaomi,0.75,49.6,61.4,54.7,64.4,89.8,65.7,53.0,Mid
CUST-E4578103,Lumbini Province,Parasi,2,Premium Flagship Shopper,61,Female,79298,134323,Samsung,0.5,45.7,45.2,61.5,46.7,52.5,59.5,57.0,Flagship
